Data_No,Differential_pressure,Flow_rate,Time,Dust_feed,Sampling,Bias_type,RUL
14,498.8504068,82.56560291,129.4,5.5,10,d,177.3131368
14,505.2680618,82.68397956,129.5,5.4,10,d,177.3131368
14,520.5424355,82.72625041,129.6,5.3,10,d,177.3131368
14,525.7500869,82.8107921,129.7,5.2,10,d,177.3131368
14,523.4385048,83.20086308,129.8,5.1,10,d,177.3131368
14,534.4660209,83.00526313,129.9,5,10,d,177.3131368
14,535.7594982,83.36426563,130,4.9,10,d,177.3131368
14,561.5692392,82.86152168,130.1,4.8,10,d,177.3131368
14,547.0777535,82.86998042,130.2,4.7,10,d,177.3131368
14,543.6479943,82.71779167,130.3,4.6,10,d,177.3131368
14,552.1604931,82.67552082,130.4,4.5,10,d,177.3131368
14,550.766047,82.70088561,130.5,4.4,10,d,177.3131368
14,558.8776862,82.91225127,130.6,4.3,10,d,177.3131368
14,553.9920093,83.10101755,130.7,4.2,10,d,177.3131368
14,540.3078005,82.68397956,130.8,4.1,10,d,177.3131368
14,560.1290565,82.65015603,130.9,4,10,d,177.3131368
14,541.3756693,82.79388604,131,3.9,10,d,177.3131368
14,533.7033239,82.90379253,131.1,3.8,10,d,177.3131368
14,533.1094538,83.0919485,131.2,3.7,10,d,177.3131368
14,551.3024899,83.17363136,131.3,3.6,10,d,177.3131368
14,546.7037713,82.69242687,131.4,3.5,10,d,177.3131368
14,536.2054925,82.93761606,131.5,3.4,10,d,177.3131368
14,575.8765222,82.79388604,131.6,3.3,10,d,177.3131368
14,552.8988211,83.05598128,131.7,3.2,10,d,177.3131368
14,562.1305797,83.14641192,131.8,3.1,10,d,177.3131368
14,562.9599904,83.06471678,131.9,3,10,d,177.3131368
14,547.1437155,82.7854273,132,2.9,10,d,177.3131368
14,572.0800937,83.0919485,132.1,2.8,10,d,177.3131368
14,562.8374469,82.85306294,132.2,2.7,10,d,177.3131368
14,562.6775332,83.08286717,132.3,2.6,10,d,177.3131368
14,574.6280655,83.08286717,132.4,2.5,10,d,177.3131368
14,562.1975221,82.80233335,132.5,2.4,10,d,177.3131368
14,542.1229298,82.85306294,132.6,2.3,10,d,177.3131368
14,558.02189,82.89534521,132.7,2.2,10,d,177.3131368
14,565.9377562,82.40496684,132.8,2.1,10,d,177.3131368
14,566.3896382,82.70933292,132.9,2,10,d,177.3131368
14,557.6366922,82.65861477,133,1.9,10,d,177.3131368
14,537.6158954,82.81925084,133.1,1.8,10,d,177.3131368
14,569.036919,82.92071001,133.2,1.7,10,d,177.3131368
14,560.6870289,82.70088561,133.3,1.6,10,d,177.3131368
14,564.4211556,82.74315646,133.4,1.5,10,d,177.3131368
14,545.6391468,82.88688647,133.5,1.4,10,d,177.3131368
14,545.2596487,82.68397956,133.6,1.3,10,d,177.3131368
14,517.529094,82.68397956,133.7,1.2,10,d,177.3131368
14,546.138726,82.33731978,133.8,1.1,10,d,177.3131368
14,560.019578,82.82769815,133.9,1,10,d,177.3131368
14,565.5598367,83.19179402,134,0.9,10,d,177.3131368
14,584.8377686,82.96298085,134.1,0.8,10,d,177.3131368
14,579.2166727,82.7854273,134.2,0.7,10,d,177.3131368
14,578.3545946,82.44723769,134.3,0.6,10,d,177.3131368
14,598.0620544,82.87842773,134.4,0.5,10,d,177.3131368
14,585.4618911,82.79388604,134.5,0.4,10,d,177.3131368
14,592.3748379,82.70933292,134.6,0.3,10,d,177.3131368
14,590.0027028,82.77697999,134.7,0.2,10,d,177.3131368
14,585.7450983,82.69242687,134.8,0.1,10,d,177.3131368
14,603.932871,82.69242687,134.9,0,10,d,177.3131368
15,0,0,0.1,90.9,10,a,59.11149152
15,64.0369036,45.57258511,0.2,90.8,10,a,59.11149152
15,51.13980269,65.34337879,0.3,90.7,10,a,59.11149152
15,0,74.21609848,0.4,90.6,10,a,59.11149152
15,74.60744501,78.45918079,0.5,90.5,10,a,59.11149152
15,74.53566366,80.32185203,0.6,90.4,10,a,59.11149152
15,0,81.54257532,0.7,90.3,10,a,59.11149152
15,59.67432438,82.53179081,0.8,90.2,10,a,59.11149152
15,0,82.60788518,0.9,90.1,10,a,59.11149152
15,4.628323942,83.02216918,1,90,10,a,59.11149152
15,21.66602659,83.41871679,1.1,89.9,10,a,59.11149152
15,87.22180088,83.42779812,1.2,89.8,10,a,59.11149152
15,54.36440272,83.5911884,1.3,89.7,10,a,59.11149152
15,0,83.46411116,1.4,89.6,10,a,59.11149152
15,25.51717481,83.72734697,1.5,89.5,10,a,59.11149152
15,0,83.81811117,1.6,89.4,10,a,59.11149152
15,0,83.25533878,1.7,89.3,10,a,59.11149152
15,0,83.49134287,1.8,89.2,10,a,59.11149152
15,40.1210388,83.86349326,1.9,89.1,10,a,59.11149152
15,0,83.7364283,2,89,10,a,59.11149152
15,38.13610251,83.98150145,2.1,88.9,10,a,59.11149152
15,0,83.43687945,2.2,88.8,10,a,59.11149152
15,50.66397007,83.15548098,2.3,88.7,10,a,59.11149152
15,119.5263292,83.69103393,2.4,88.6,10,a,59.11149152
15,0,83.81811117,2.5,88.5,10,a,59.11149152
15,33.65131806,83.95426973,2.6,88.4,10,a,59.11149152
15,126.3057496,83.86349326,2.7,88.3,10,a,59.11149152
15,0,83.91795669,2.8,88.2,10,a,59.11149152
15,0,83.4459485,2.9,88.1,10,a,59.11149152
15,38.16756546,83.5911884,3,88,10,a,59.11149152
15,16.76846981,84.10857869,3.1,87.9,10,a,59.11149152
15,0,83.86349326,3.2,87.8,10,a,59.11149152
15,0,84.30826974,3.3,87.7,10,a,59.11149152
15,34.65349734,84.33550145,3.4,87.6,10,a,59.11149152
15,33.13586689,83.71826564,3.5,87.5,10,a,59.11149152
15,56.19886013,83.93610708,3.6,87.4,10,a,59.11149152
15,18.68145554,83.50949326,3.7,87.3,10,a,59.11149152
15,0,83.97242012,3.8,87.2,10,a,59.11149152
15,74.26201325,84.09950963,3.9,87.1,10,a,59.11149152
15,0,83.80904211,4,87,10,a,59.11149152
15,16.5017302,84.11766002,4.1,86.9,10,a,59.11149152
15,60.68453068,84.10857869,4.2,86.8,10,a,59.11149152
15,101.9258778,83.86349326,4.3,86.7,10,a,59.11149152
15,14.81032763,83.61842011,4.4,86.6,10,a,59.11149152
15,61.75732557,83.86349326,4.5,86.5,10,a,59.11149152
15,61.68020978,84.16304212,4.6,86.4,10,a,59.11149152
15,0,84.07227792,4.7,86.3,10,a,59.11149152
15,0,84.46259097,4.8,86.2,10,a,59.11149152
15,0,84.11766002,4.9,86.1,10,a,59.11149152
15,64.35537094,84.31735107,5,86,10,a,59.11149152
15,133.1841178,84.55335516,5.1,85.9,10,a,59.11149152
15,7.758273394,84.48074135,5.2,85.8,10,a,59.11149152
15,0,84.15396079,5.3,85.7,10,a,59.11149152
15,0,83.83626155,5.4,85.6,10,a,59.11149152
15,64.92525864,83.89072498,5.5,85.5,10,a,59.11149152
15,41.40751971,84.0904283,5.6,85.4,10,a,59.11149152
15,0,84.44444058,5.7,85.3,10,a,59.11149152
15,5.91895698,83.96335106,5.8,85.2,10,a,59.11149152
15,54.74424512,83.99965183,5.9,85.1,10,a,59.11149152
15,0,83.91795669,6,85,10,a,59.11149152
15,93.66652953,84.08134697,6.1,84.9,10,a,59.11149152
15,0,84.19027383,6.2,84.8,10,a,59.11149152
15,44.89389922,84.06319659,6.3,84.7,10,a,59.11149152
15,51.57752933,83.49134287,6.4,84.6,10,a,59.11149152
15,21.30348595,83.4005664,6.5,84.5,10,a,59.11149152
15,82.87910891,83.62748917,6.6,84.4,10,a,59.11149152
15,37.36054011,83.64565183,6.7,84.3,10,a,59.11149152
15,8.73534622,84.01781449,6.8,84.2,10,a,59.11149152
15,46.02375986,83.61842011,6.9,84.1,10,a,59.11149152
15,31.52046885,83.90887536,7,84,10,a,59.11149152
15,64.06064052,83.5911884,7.1,83.9,10,a,59.11149152
15,0,83.58210707,7.2,83.8,10,a,59.11149152
15,53.53105007,83.70011525,7.3,83.7,10,a,59.11149152
15,120.9169856,83.62748917,7.4,83.6,10,a,59.11149152
15,62.91798234,83.51856231,7.5,83.5,10,a,59.11149152
15,151.5600901,83.91795669,7.6,83.4,10,a,59.11149152
15,0,83.89072498,7.7,83.3,10,a,59.11149152
15,0,83.82719249,7.8,83.2,10,a,59.11149152
15,0,83.86349326,7.9,83.1,10,a,59.11149152
15,28.42526247,83.82719249,8,83,10,a,59.11149152
15,81.86114122,83.7818104,8.1,82.9,10,a,59.11149152
15,0,83.98150145,8.2,82.8,10,a,59.11149152
15,46.82594559,83.61842011,8.3,82.7,10,a,59.11149152
15,0,84.0904283,8.4,82.6,10,a,59.11149152
15,31.79134406,84.05411526,8.5,82.5,10,a,59.11149152
15,0,83.77272907,8.6,82.4,10,a,59.11149152
15,0,83.6819526,8.7,82.3,10,a,59.11149152
15,0,83.60933878,8.8,82.2,10,a,59.11149152
15,0,83.55487536,8.9,82.1,10,a,59.11149152
15,64.7051108,83.61842011,9,82,10,a,59.11149152
15,0,83.70919658,9.1,81.9,10,a,59.11149152
15,68.6951938,83.84534288,9.2,81.8,10,a,59.11149152
15,56.06070204,83.4005664,9.3,81.7,10,a,59.11149152
15,0,83.52764364,9.4,81.6,10,a,59.11149152
15,52.04642112,83.91795669,9.5,81.5,10,a,59.11149152
15,81.46069806,84.12674135,9.6,81.4,10,a,59.11149152
15,0,83.71826564,9.7,81.3,10,a,59.11149152
15,83.40766887,83.77272907,9.8,81.2,10,a,59.11149152
15,0,83.69103393,9.9,81.1,10,a,59.11149152
15,0,83.65472088,10,81,10,a,59.11149152
15,0,83.75457868,10.1,80.9,10,a,59.11149152
15,3.375066064,83.86349326,10.2,80.8,10,a,59.11149152
15,126.3397707,83.97242012,10.3,80.7,10,a,59.11149152
15,22.57347141,83.7818104,10.4,80.6,10,a,59.11149152
15,0,83.70011525,10.5,80.5,10,a,59.11149152
15,0,83.80904211,10.6,80.4,10,a,59.11149152
15,102.8541097,83.83626155,10.7,80.3,10,a,59.11149152
15,11.58884196,83.5911884,10.8,80.2,10,a,59.11149152
15,4.129370716,83.66380221,10.9,80.1,10,a,59.11149152
15,171.9703504,83.66380221,11,80,10,a,59.11149152
15,36.37295682,83.69103393,11.1,79.9,10,a,59.11149152
15,0,84.14489173,11.2,79.8,10,a,59.11149152
15,52.85274435,84.27196897,11.3,79.7,10,a,59.11149152
15,138.8408539,83.93610708,11.4,79.6,10,a,59.11149152
15,1.627505386,83.7818104,11.5,79.5,10,a,59.11149152
15,0,83.54579403,11.6,79.4,10,a,59.11149152
15,0,84.02688355,11.7,79.3,10,a,59.11149152
15,0,83.46411116,11.8,79.2,10,a,59.11149152
15,123.4007102,83.70011525,11.9,79.1,10,a,59.11149152
15,0.122121436,83.4005664,12,79,10,a,59.11149152
15,81.57167137,84.0450462,12.1,78.9,10,a,59.11149152
15,10.18002092,83.81811117,12.2,78.8,10,a,59.11149152
15,81.76532892,84.1358104,12.3,78.7,10,a,59.11149152
15,0,83.84534288,12.4,78.6,10,a,59.11149152
15,93.33729062,83.86349326,12.5,78.5,10,a,59.11149152
15,0,83.82719249,12.6,78.4,10,a,59.11149152
15,21.80629973,83.67288354,12.7,78.3,10,a,59.11149152
15,33.38563914,83.77272907,12.8,78.2,10,a,59.11149152
15,11.80089379,83.5911884,12.9,78.1,10,a,59.11149152
15,0,84.1358104,13,78,10,a,59.11149152
15,0,83.88165592,13.1,77.9,10,a,59.11149152
15,68.35511571,83.94518841,13.2,77.8,10,a,59.11149152
15,0,83.72734697,13.3,77.7,10,a,59.11149152
15,92.01696675,83.93610708,13.4,77.6,10,a,59.11149152
15,101.1417782,83.89980631,13.5,77.5,10,a,59.11149152
15,6.428550824,84.17212344,13.6,77.4,10,a,59.11149152
15,15.38323203,83.96335106,13.7,77.3,10,a,59.11149152
15,1.184597028,83.99965183,13.8,77.2,10,a,59.11149152
15,140.6733993,83.97242012,13.9,77.1,10,a,59.11149152
15,42.56633076,83.72734697,14,77,10,a,59.11149152
15,0,83.95426973,14.1,76.9,10,a,59.11149152
15,4.052024805,83.83626155,14.2,76.8,10,a,59.11149152
15,70.46596297,83.70919658,14.3,76.7,10,a,59.11149152
15,22.04852239,83.6365705,14.4,76.6,10,a,59.11149152
15,58.68334383,84.10857869,14.5,76.5,10,a,59.11149152
15,74.17754043,84.10857869,14.6,76.4,10,a,59.11149152
15,0,83.65472088,14.7,76.3,10,a,59.11149152
15,37.94974628,84.3264324,14.8,76.2,10,a,59.11149152
15,7.422931469,84.25380631,14.9,76.1,10,a,59.11149152
15,38.12556924,84.05411526,15,76,10,a,59.11149152
15,0,84.1811925,15.1,75.9,10,a,59.11149152
15,0,83.75457868,15.2,75.8,10,a,59.11149152
15,75.73174453,83.54579403,15.3,75.7,10,a,59.11149152
15,31.0653602,83.60025746,15.4,75.6,10,a,59.11149152
15,22.03972111,83.98150145,15.5,75.5,10,a,59.11149152
15,0,84.0450462,15.6,75.4,10,a,59.11149152
15,0,83.76364774,15.7,75.3,10,a,59.11149152
15,28.02665603,83.60933878,15.8,75.2,10,a,59.11149152
15,0,83.43687945,15.9,75.1,10,a,59.11149152
15,49.10398362,84.24473726,16,75,10,a,59.11149152
15,29.35656533,83.67288354,16.1,74.9,10,a,59.11149152
15,0,83.64565183,16.2,74.8,10,a,59.11149152
15,0,84.06319659,16.3,74.7,10,a,59.11149152
15,102.7959261,84.1358104,16.4,74.6,10,a,59.11149152
15,6.304908948,83.60025746,16.5,74.5,10,a,59.11149152
15,9.356647569,83.57302574,16.6,74.4,10,a,59.11149152
15,58.44676186,83.79087945,16.7,74.3,10,a,59.11149152
15,143.5766351,83.60933878,16.8,74.2,10,a,59.11149152
15,119.7339083,84.02688355,16.9,74.1,10,a,59.11149152
15,10.45518236,83.67288354,17,74,10,a,59.11149152
15,112.6303281,83.84534288,17.1,73.9,10,a,59.11149152
15,0,84.08134697,17.2,73.8,10,a,59.11149152
15,97.02997327,83.89072498,17.3,73.7,10,a,59.11149152
15,0,84.08134697,17.4,73.6,10,a,59.11149152
15,0,83.72734697,17.5,73.5,10,a,59.11149152
15,0,84.08134697,17.6,73.4,10,a,59.11149152
15,18.3837243,83.94518841,17.7,73.3,10,a,59.11149152
15,28.40732546,83.85442421,17.8,73.2,10,a,59.11149152
15,0,83.80904211,17.9,73.1,10,a,59.11149152
15,0,83.97242012,18,73,10,a,59.11149152
15,93.47497447,83.99965183,18.1,72.9,10,a,59.11149152
15,16.33169012,83.55487536,18.2,72.8,10,a,59.11149152
15,0,83.58210707,18.3,72.7,10,a,59.11149152
15,1.024750496,83.75457868,18.4,72.6,10,a,59.11149152
15,0,83.80904211,18.5,72.5,10,a,59.11149152
15,10.32254534,83.98150145,18.6,72.4,10,a,59.11149152
15,59.57057186,84.08134697,18.7,72.3,10,a,59.11149152
15,0,83.5911884,18.8,72.2,10,a,59.11149152
15,119.8179462,83.67288354,18.9,72.1,10,a,59.11149152
15,48.42992874,83.30980221,19,72,10,a,59.11149152
15,0,83.80904211,19.1,71.9,10,a,59.11149152
15,77.77278688,83.61842011,19.2,71.8,10,a,59.11149152
15,67.52917262,83.76364774,19.3,71.7,10,a,59.11149152
15,35.82830334,83.70919658,19.4,71.6,10,a,59.11149152
15,96.64484535,84.06319659,19.5,71.5,10,a,59.11149152
15,60.98756717,83.7364283,19.6,71.4,10,a,59.11149152
15,24.99288109,83.90887536,19.7,71.3,10,a,59.11149152
15,0,83.79996078,19.8,71.2,10,a,59.11149152
15,24.8863809,83.89072498,19.9,71.1,10,a,59.11149152
15,0,83.74549735,20,71,10,a,59.11149152
15,0,83.91795669,20.1,70.9,10,a,59.11149152
15,66.69653316,83.99058278,20.2,70.8,10,a,59.11149152
15,100.6462304,83.98150145,20.3,70.7,10,a,59.11149152
15,2.126803082,83.77272907,20.4,70.6,10,a,59.11149152
15,0,83.62748917,20.5,70.5,10,a,59.11149152
15,18.82258683,84.05411526,20.6,70.4,10,a,59.11149152
15,0,83.84534288,20.7,70.3,10,a,59.11149152
15,116.3790938,84.08134697,20.8,70.2,10,a,59.11149152
15,18.86044701,83.99965183,20.9,70.1,10,a,59.11149152
15,10.59943887,83.71826564,21,70,10,a,59.11149152
15,0,83.7818104,21.1,69.9,10,a,59.11149152
15,53.38743635,83.60025746,21.2,69.8,10,a,59.11149152
15,82.28681406,83.77272907,21.3,69.7,10,a,59.11149152
15,77.53905899,83.70919658,21.4,69.6,10,a,59.11149152
15,93.00841801,84.08134697,21.5,69.5,10,a,59.11149152
15,0,83.89072498,21.6,69.4,10,a,59.11149152
15,102.7329708,83.85442421,21.7,69.3,10,a,59.11149152
15,0,84.25380631,21.8,69.2,10,a,59.11149152
15,65.87921568,83.98150145,21.9,69.1,10,a,59.11149152
15,0,83.96335106,22,69,10,a,59.11149152
15,56.31795962,84.12674135,22.1,68.9,10,a,59.11149152
15,80.84871134,83.89072498,22.2,68.8,10,a,59.11149152
15,0,84.00873316,22.3,68.7,10,a,59.11149152
15,5.377054083,84.17212344,22.4,68.6,10,a,59.11149152
15,75.50644593,83.93610708,22.5,68.5,10,a,59.11149152
15,27.21127188,83.75457868,22.6,68.4,10,a,59.11149152
15,0,83.6365705,22.7,68.3,10,a,59.11149152
15,0,83.94518841,22.8,68.2,10,a,59.11149152
15,0,83.94518841,22.9,68.1,10,a,59.11149152
15,21.25051299,83.7364283,23,68,10,a,59.11149152
15,0,84.08134697,23.1,67.9,10,a,59.11149152
15,22.82592324,83.99058278,23.2,67.8,10,a,59.11149152
15,87.80895637,84.11766002,23.3,67.7,10,a,59.11149152
15,54.44900521,83.82719249,23.4,67.6,10,a,59.11149152
15,0,83.53672497,23.5,67.5,10,a,59.11149152
15,50.17328333,84.08134697,23.6,67.4,10,a,59.11149152
15,38.65169092,83.71826564,23.7,67.3,10,a,59.11149152
15,85.70902103,84.03596488,23.8,67.2,10,a,59.11149152
15,109.5977309,83.82719249,23.9,67.1,10,a,59.11149152
15,0,84.38996488,24,67,10,a,59.11149152
15,37.87080007,83.98150145,24.1,66.9,10,a,59.11149152
15,1.508362831,84.39904621,24.2,66.8,10,a,59.11149152
15,36.23905977,84.09950963,24.3,66.7,10,a,59.11149152
15,0,84.05411526,24.4,66.6,10,a,59.11149152
15,30.74090444,84.09950963,24.5,66.5,10,a,59.11149152
15,16.8046205,84.1811925,24.6,66.4,10,a,59.11149152
15,0,83.81811117,24.7,66.3,10,a,59.11149152
15,0,83.67288354,24.8,66.2,10,a,59.11149152
15,0,83.83626155,24.9,66.1,10,a,59.11149152
15,0,84.05411526,25,66,10,a,59.11149152
15,70.59865721,84.05411526,25.1,65.9,10,a,59.11149152
15,52.32655646,84.15396079,25.2,65.8,10,a,59.11149152
15,23.31992411,84.06319659,25.3,65.7,10,a,59.11149152
15,0,83.86349326,25.4,65.6,10,a,59.11149152
15,21.74351062,83.95426973,25.5,65.5,10,a,59.11149152
15,78.2055113,83.81811117,25.6,65.4,10,a,59.11149152
15,0,83.48226154,25.7,65.3,10,a,59.11149152
15,156.0080471,84.00873316,25.8,65.2,10,a,59.11149152
15,63.9885601,84.0450462,25.9,65.1,10,a,59.11149152
15,96.84999103,83.87257459,26,65,10,a,59.11149152
15,51.6714278,84.09950963,26.1,64.9,10,a,59.11149152
15,67.42398426,83.75457868,26.2,64.8,10,a,59.11149152
15,0,83.93610708,26.3,64.7,10,a,59.11149152
15,100.798717,83.95426973,26.4,64.6,10,a,59.11149152
15,89.86770375,84.14489173,26.5,64.5,10,a,59.11149152
15,69.3473112,84.48074135,26.6,64.4,10,a,59.11149152
15,76.21127926,84.11766002,26.7,64.3,10,a,59.11149152
15,67.03756121,84.01781449,26.8,64.2,10,a,59.11149152
15,0,84.16304212,26.9,64.1,10,a,59.11149152
15,38.2107893,84.40812754,27,64,10,a,59.11149152
15,68.0433059,83.6819526,27.1,63.9,10,a,59.11149152
15,60.28299698,84.24473726,27.2,63.8,10,a,59.11149152
15,0,84.06319659,27.3,63.7,10,a,59.11149152
15,106.983055,84.00873316,27.4,63.6,10,a,59.11149152
15,47.89158146,84.20842421,27.5,63.5,10,a,59.11149152
15,17.16057916,84.59873726,27.6,63.4,10,a,59.11149152
15,0,84.1358104,27.7,63.3,10,a,59.11149152
15,156.6692588,83.91795669,27.8,63.2,10,a,59.11149152
15,0,83.96335106,27.9,63.1,10,a,59.11149152
15,54.87822167,84.19935516,28,63,10,a,59.11149152
15,37.08793449,84.21750554,28.1,62.9,10,a,59.11149152
15,4.474024404,84.21750554,28.2,62.8,10,a,59.11149152
15,0,84.15396079,28.3,62.7,10,a,59.11149152
15,87.2239442,84.11766002,28.4,62.6,10,a,59.11149152
15,0,84.16304212,28.5,62.5,10,a,59.11149152
15,61.99554667,84.12674135,28.6,62.4,10,a,59.11149152
15,133.8294361,83.98150145,28.7,62.3,10,a,59.11149152
15,0,83.80904211,28.8,62.2,10,a,59.11149152
15,106.5837435,83.79087945,28.9,62.1,10,a,59.11149152
15,38.62982404,84.00873316,29,62,10,a,59.11149152
15,66.32643601,84.08134697,29.1,61.9,10,a,59.11149152
15,0,84.01781449,29.2,61.8,10,a,59.11149152
15,36.24699572,83.7818104,29.3,61.7,10,a,59.11149152
15,31.7868478,83.53672497,29.4,61.6,10,a,59.11149152
15,0,83.99058278,29.5,61.5,10,a,59.11149152
15,21.60222529,83.93610708,29.6,61.4,10,a,59.11149152
15,28.74968455,83.86349326,29.7,61.3,10,a,59.11149152
15,0,84.0450462,29.8,61.2,10,a,59.11149152
15,0,84.08134697,29.9,61.1,10,a,59.11149152
15,0,83.92703802,30,61,10,a,59.11149152
15,51.03536193,83.81811117,30.1,60.9,10,a,59.11149152
15,56.40527121,83.79996078,30.2,60.8,10,a,59.11149152
15,57.49405388,84.22658687,30.3,60.7,10,a,59.11149152
15,12.65401018,84.56243649,30.4,60.6,10,a,59.11149152
15,46.97130438,84.12674135,30.5,60.5,10,a,59.11149152
15,104.9071622,84.0450462,30.6,60.4,10,a,59.11149152
15,0,83.90887536,30.7,60.3,10,a,59.11149152
15,22.00682253,83.99965183,30.8,60.2,10,a,59.11149152
15,109.1148738,83.87257459,30.9,60.1,10,a,59.11149152
15,0,84.16304212,31,60,10,a,59.11149152
15,102.2349825,83.7818104,31.1,59.9,10,a,59.11149152
15,0,83.91795669,31.2,59.8,10,a,59.11149152
15,22.61195359,83.80904211,31.3,59.7,10,a,59.11149152
15,76.22686053,83.69103393,31.4,59.6,10,a,59.11149152
15,0,83.58210707,31.5,59.5,10,a,59.11149152
15,4.985843372,83.86349326,31.6,59.4,10,a,59.11149152
15,0,83.77272907,31.7,59.3,10,a,59.11149152
15,0,84.27196897,31.8,59.2,10,a,59.11149152
15,85.14604024,84.3718145,31.9,59.1,10,a,59.11149152
15,0,84.16304212,32,59,10,a,59.11149152
15,84.66700025,84.3264324,32.1,58.9,10,a,59.11149152
15,0,83.88165592,32.2,58.8,10,a,59.11149152
15,1.071214972,83.89072498,32.3,58.7,10,a,59.11149152
15,59.41544934,84.17212344,32.4,58.6,10,a,59.11149152
15,2.362147579,83.57302574,32.5,58.5,10,a,59.11149152
15,6.428173876,84.31735107,32.6,58.4,10,a,59.11149152
15,0,84.25380631,32.7,58.3,10,a,59.11149152
15,33.61196431,84.0904283,32.8,58.2,10,a,59.11149152
15,61.29121804,84.07227792,32.9,58.1,10,a,59.11149152
15,122.3373009,84.23565593,33,58,10,a,59.11149152
15,104.9957798,84.20842421,33.1,57.9,10,a,59.11149152
15,0,84.39904621,33.2,57.8,10,a,59.11149152
15,0,84.0450462,33.3,57.7,10,a,59.11149152
15,73.98789226,83.75457868,33.4,57.6,10,a,59.11149152
15,127.5686636,83.7818104,33.5,57.5,10,a,59.11149152
15,39.25162183,84.15396079,33.6,57.4,10,a,59.11149152
15,0,84.1358104,33.7,57.3,10,a,59.11149152
15,57.99020958,84.05411526,33.8,57.2,10,a,59.11149152
15,0,84.02688355,33.9,57.1,10,a,59.11149152
15,10.57488728,84.11766002,34,57,10,a,59.11149152
15,0,84.01781449,34.1,56.9,10,a,59.11149152
15,29.98963256,84.19027383,34.2,56.8,10,a,59.11149152
15,0,84.50797307,34.3,56.7,10,a,59.11149152
15,63.57982201,84.20842421,34.4,56.6,10,a,59.11149152
15,0,84.43535925,34.5,56.5,10,a,59.11149152
15,0,84.29011936,34.6,56.4,10,a,177.3131368
15,39.18294429,83.99058278,34.7,56.3,10,a,177.3131368
15,103.3487875,83.82719249,34.8,56.2,10,a,177.3131368
15,139.9489097,83.71826564,34.9,56.1,10,a,177.3131368
15,0,83.54579403,35,56,10,a,177.3131368
15,0.232060785,84.01781449,35.1,55.9,10,a,177.3131368
15,20.93397979,84.12674135,35.2,55.8,10,a,177.3131368
15,14.83771673,84.0450462,35.3,55.7,10,a,177.3131368
15,31.05066526,84.21750554,35.4,55.6,10,a,177.3131368
15,52.5587979,84.0450462,35.5,55.5,10,a,177.3131368
15,0,84.20842421,35.6,55.4,10,a,177.3131368
15,37.06111137,84.33550145,35.7,55.3,10,a,177.3131368
15,10.29632492,83.90887536,35.8,55.2,10,a,177.3131368
15,0,84.11766002,35.9,55.1,10,a,177.3131368
15,0,83.92703802,36,55,10,a,177.3131368
15,41.48747949,84.03596488,36.1,54.9,10,a,177.3131368
15,0,84.51705439,36.2,54.8,10,a,177.3131368
15,0,84.52612345,36.3,54.7,10,a,177.3131368
15,14.90229676,84.29920068,36.4,54.6,10,a,177.3131368
15,109.3072951,84.60781859,36.5,54.5,10,a,177.3131368
15,0,84.59873726,36.6,54.4,10,a,177.3131368
15,127.1241226,84.4716723,36.7,54.3,10,a,177.3131368
